SIRUTA;DENLOC;CODP;JUD;SIRSUP;TIP;NIV;MED;REGIUNE;FSJ;FS2;FS3;FSL;rang;fictiv
140761;VIILE JACULUI;457099;31;140672;23;3;3;6;33;3350768;3013357;3,35077E+12;V;
140770;CRISTOLŢ;0;31;314;3;2;3;6;33;33;       ;3,35078E+12;IV;
140789;CRISTOLŢ;457100;31;140770;22;3;3;6;33;3350782;1003582;3,35078E+12;IV;
140798;MUNCEL;457101;31;140770;23;3;3;6;33;3350782;3007789;3,35078E+12;V;
140805;POIANA ONŢII;457102;31;140770;23;3;3;6;33;3350782;3009232;3,35078E+12;V;
140814;VALENI;457103;31;140770;23;3;3;6;33;3350782;3013106;3,35078E+12;V;
140823;CRIŞENI;0;31;314;3;2;3;6;33;33;       ;3,35079E+12;IV;
140832;CRIŞENI;457105;31;140823;22;3;3;6;33;3350785;1003596;3,35079E+12;IV;
140841;CRISTUR-CRIŞENI;457106;31;140823;23;3;3;6;33;3350785;3003586;3,35079E+12;V;
140850;GÎRCEIU;457107;31;140823;23;3;3;6;33;3350785;3005092;3,35079E+12;V;
140869;CUZAPLAC;0;31;314;3;2;3;6;33;33;       ;3,35082E+12;IV;
140878;CUZAPLAC;457110;31;140869;22;3;3;6;33;3350817;1003780;3,35082E+12;IV;
140887;CUBLEŞU;457111;31;140869;23;3;3;6;33;3350817;3003644;3,35082E+12;V;
140896;GALAŞENI;457112;31;140869;23;3;3;6;33;3350817;3005014;3,35082E+12;V;
140903;MIERŢA;457113;31;140869;23;3;3;6;33;3350817;3007444;3,35082E+12;V;
140912;PETRINDU;457114;31;140869;23;3;3;6;33;3350817;3008794;3,35082E+12;V;
140921;RUGINOASA;457116;31;140869;23;3;3;6;33;3350817;3010153;3,35082E+12;V;
140930;STOBORU;457117;31;140869;23;3;3;6;33;3350817;3011266;3,35082E+12;V;
140949;TAMASA;457118;31;140869;23;3;3;6;33;3350817;3011795;3,35082E+12;V;
140958;DOBRIN;0;31;314;3;2;3;6;33;33;       ;3,35088E+12;IV;
140967;DOBRIN;457120;31;140958;22;3;3;6;33;3350884;1004130;3,35088E+12;IV;
140976;DELENI;457121;31;140958;23;3;3;6;33;3350884;3003995;3,35088E+12;V;
140985;DOBA;457122;31;140958;23;3;3;6;33;3350884;3004090;3,35088E+12;V;
140994;NAIMON;457123;31;140958;23;3;3;6;33;3350884;3007859;3,35088E+12;V;
141009;SÎNCRAIU SILVANIEI;457124;31;140958;23;3;3;6;33;3350884;3010581;3,35088E+12;V;
141018;VERVEGHIU;457126;31;140958;23;3;3;6;33;3350884;3013304;3,35088E+12;V;
141027;DRAGU;0;31;314;3;2;3;6;33;33;       ;3,35092E+12;IV;
141036;DRAGU;457130;31;141027;22;3;3;6;33;3350923;1004260;3,35092E+12;IV;
141045;ADALIN;457131;31;141027;23;3;3;6;33;3350923;3000023;3,35092E+12;V;
141054;FÎNTÎNELE;457132;31;141027;23;3;3;6;33;3350923;3004635;3,35092E+12;V;
141063;UGRUŢIU;457133;31;141027;23;3;3;6;33;3350923;3012431;3,35092E+12;V;
141072;VOIVODENI;457134;31;141027;23;3;3;6;33;3350923;3013528;3,35092E+12;V;
141081;FILDU DE JOS;0;31;314;3;2;3;6;33;33;       ;3,35101E+12;IV;
141090;FILDU DE JOS;457135;31;141081;22;3;3;6;33;3351006;1004724;3,35101E+12;IV;
141107;FILDU DE MIJLOC;457136;31;141081;23;3;3;6;33;3351006;3004725;3,35101E+12;V;
141116;FILDU DE SUS;457137;31;141081;23;3;3;6;33;3351006;3004726;3,35101E+12;V;
141125;TETIŞU;457138;31;141081;23;3;3;6;33;3351006;3012000;3,35101E+12;V;
141134;GÎLGAU;0;31;314;3;2;3;6;33;33;       ;3,35113E+12;IV;
141143;GÎLGAU;457140;31;141134;22;3;3;6;33;3351129;1005067;3,35113E+12;IV;
141152;BÎRSAU MARE;457141;31;141134;23;3;3;6;33;3351129;3000860;3,35113E+12;V;
141161;CAPÎLNA;457142;31;141134;23;3;3;6;33;3351129;3002219;3,35113E+12;V;
141170;CHIZENI;457143;31;141134;23;3;3;6;33;3351129;3002720;3,35113E+12;V;
141189;DOBROCINA;457144;31;141134;23;3;3;6;33;3351129;3004133;3,35113E+12;V;
141198;FODORA;457146;31;141134;23;3;3;6;33;3351129;3004816;3,35113E+12;V;
141205;FRÎNCENII DE PIATRA;457147;31;141134;23;3;3;6;33;3351129;3004870;3,35113E+12;V;
141214;GLOD;457148;31;141134;23;3;3;6;33;3351129;3005335;3,35113E+12;V;
141223;GURA VLADESEI;457149;31;141134;23;3;3;6;33;3351129;3005647;3,35113E+12;V;
141232;GÎRBOU;0;31;314;3;2;3;6;33;33;       ;3,35113E+12;IV;
141241;GÎRBOU;457150;31;141232;22;3;3;6;33;3351132;1005081;3,35113E+12;IV;
141250;BEZDED;457151;31;141232;23;3;3;6;33;3351132;3001044;3,35113E+12;V;
141269;CALACEA;457152;31;141232;23;3;3;6;33;3351132;3002125;3,35113E+12;V;
141278;CERNUC;457153;31;141232;23;3;3;6;33;3351132;3002524;3,35113E+12;V;
141287;FABRICA;457154;31;141232;23;3;3;6;33;3351132;3004524;3,35113E+12;V;
141296;POPTELEAC;457156;31;141232;23;3;3;6;33;3351132;3009380;3,35113E+12;V;
141303;SOLOMON;457157;31;141232;23;3;3;6;33;3351132;3011106;3,35113E+12;V;
141312;HALMAŞD;0;31;314;3;2;3;6;33;33;       ;3,35123E+12;IV;
141321;HALMAŞD;457160;31;141312;22;3;3;6;33;3351226;1005687;3,35123E+12;IV;
141330;ALEUŞ;457161;31;141312;23;3;3;6;33;3351226;3000125;3,35123E+12;V;
141349;CERIŞA;457162;31;141312;23;3;3;6;33;3351226;3002494;3,35123E+12;V;
141358;DRIGHIU;457163;31;141312;23;3;3;6;33;3351226;3004342;3,35123E+12;V;
141367;FUFEZ;457164;31;141312;23;3;3;6;33;3351226;3004898;3,35123E+12;V;
141376;HERECLEAN;0;31;314;3;2;3;6;33;33;       ;3,35125E+12;IV;
141385;HERECLEAN;457165;31;141376;22;3;3;6;33;3351248;1005792;3,35125E+12;IV;
141394;BADON;457166;31;141376;23;3;3;6;33;3351248;3000406;3,35125E+12;V;
141401;BOCŞIŢA;457167;31;141376;23;3;3;6;33;3351248;3001211;3,35125E+12;V;
141410;DIOŞOD;457168;31;141376;23;3;3;6;33;3351248;3004078;3,35125E+12;V;
141429;GURUSLAU;457169;31;141376;23;3;3;6;33;3351248;3005664;3,35125E+12;V;
141438;PANIC;457171;31;141376;23;3;3;6;33;3351248;3008441;3,35125E+12;V;
141447;HIDA;0;31;314;3;2;3;6;33;33;       ;3,35125E+12;IV;
141456;HIDA;457175;31;141447;22;3;3;6;33;3351250;1005807;3,35125E+12;IV;
141465;BAICA;457176;31;141447;23;3;3;6;33;3351250;3000427;3,35125E+12;V;
141474;MILUANI;457177;31;141447;23;3;3;6;33;3351250;3007520;3,35125E+12;V;
141483;PADURIŞ;457178;31;141447;23;3;3;6;33;3351250;3008520;3,35125E+12;V;
141492;RACÎŞ;457179;31;141447;23;3;3;6;33;3351250;3009645;3,35125E+12;V;
141508;SÎNPETRU ALMAŞULUI;457181;31;141447;23;3;3;6;33;3351250;3010632;3,35125E+12;V;
141517;STUPINI;457182;31;141447;23;3;3;6;33;3351250;3011365;3,35125E+12;V;
141526;TRESTIA;457183;31;141447;23;3;3;6;33;3351250;3012203;3,35125E+12;V;
141535;HOROATU CRASNEI;0;31;314;3;2;3;6;33;33;       ;3,35128E+12;IV;
141544;HOROATU CRASNEI;457185;31;141535;22;3;3;6;33;3351275;1005916;3,35128E+12;IV;
141553;HUREZ;457186;31;141535;23;3;3;6;33;3351275;3005967;3,35128E+12;V;
141562;STÎRCIU;457187;31;141535;23;3;3;6;33;3351275;3011228;3,35128E+12;V;
141571;ŞEREDEIU;457188;31;141535;23;3;3;6;33;3351275;3011537;3,35128E+12;V;
141580;ILEANDA;0;31;314;3;2;3;6;33;33;       ;3,35131E+12;IV;
141599;ILEANDA;457190;31;141580;22;3;3;6;33;3351312;1006112;3,35131E+12;IV;
141606;BIZUŞA-BAI;457192;31;141580;23;3;3;6;33;3351312;3001126;3,35131E+12;V;
141615;BÎRSAUŢA;457191;31;141580;23;3;3;6;33;3351312;3000861;3,35131E+12;V;
141624;DABÎCENI;457193;31;141580;23;3;3;6;33;3351312;3003817;3,35131E+12;V;
141633;DOLHENI;457194;31;141580;23;3;3;6;33;3351312;3004173;3,35131E+12;V;
141642;LUMINIŞU;457196;31;141580;23;3;3;6;33;3351312;3006770;3,35131E+12;V;
141651;MALENI;457197;31;141580;23;3;3;6;33;3351312;3007150;3,35131E+12;V;
141660;NEGRENI;457198;31;141580;23;3;3;6;33;3351312;3007942;3,35131E+12;V;
141679;PERII VADULUI;457199;31;141580;23;3;3;6;33;3351312;3008703;3,35131E+12;V;
141688;PODIŞU;457201;31;141580;23;3;3;6;33;3351312;3009090;3,35131E+12;V;
141697;RASTOCI;457202;31;141580;23;3;3;6;33;3351312;3009805;3,35131E+12;V;
141704;ROGNA;457203;31;141580;23;3;3;6;33;3351312;3010000;3,35131E+12;V;
141713;ŞASA;457204;31;141580;23;3;3;6;33;3351312;3011481;3,35131E+12;V;
141722;IP;0;31;314;3;2;3;6;33;33;       ;3,35133E+12;IV;
141731;IP;457210;31;141722;22;3;3;6;33;3351331;1006193;3,35133E+12;IV;
141740;COSNICIU DE JOS;457211;31;141722;23;3;3;6;33;3351331;3003332;3,35133E+12;V;
141759;COSNICIU DE SUS;457212;31;141722;23;3;3;6;33;3351331;3003333;3,35133E+12;V;
141768;ZAUAN;457213;31;141722;23;3;3;6;33;3351331;3013649;3,35133E+12;V;
141777;ZAUAN-BAI;457214;31;141722;23;3;3;6;33;3351331;3013650;3,35133E+12;V;
141786;LETCA;0;31;314;3;2;3;6;33;33;       ;3,35141E+12;IV;
141795;LETCA;457215;31;141786;22;3;3;6;33;3351410;1006600;3,35141E+12;IV;
141802;CIULA;457216;31;141786;23;3;3;6;33;3351410;3002891;3,35141E+12;V;
141811;COZLA;457217;31;141786;23;3;3;6;33;3351410;3003473;3,35141E+12;V;
141820;CUCIULAT;457218;31;141786;23;3;3;6;33;3351410;3003656;3,35141E+12;V;
141839;LEMNIU;457219;31;141786;23;3;3;6;33;3351410;3006565;3,35141E+12;V;
141848;PURCAREŢ;457221;31;141786;23;3;3;6;33;3351410;3009616;3,35141E+12;V;
141857;ŞOIMUŞENI;457222;31;141786;23;3;3;6;33;3351410;3011635;3,35141E+12;V;
141866;TOPLIŢA;457223;31;141786;23;3;3;6;33;3351410;3012147;3,35141E+12;V;
141875;VALIŞOARA;457224;31;141786;23;3;3;6;33;3351410;3013138;3,35141E+12;V;
141884;LOZNA;0;31;314;3;2;3;6;33;33;       ;3,35144E+12;IV;
141893;LOZNA;457225;31;141884;22;3;3;6;33;3351440;1006733;3,35144E+12;IV;
141900;CORMENIŞ;457226;31;141884;23;3;3;6;33;3351440;3003237;3,35144E+12;V;
141919;PRELUCI;457227;31;141884;23;3;3;6;33;3351440;3009486;3,35144E+12;V;
141928;VALEA LEŞULUI;457228;31;141884;23;3;3;6;33;3351440;3012777;3,35144E+12;V;
141937;VALEA LOZNEI;457229;31;141884;23;3;3;6;33;3351440;3012779;3,35144E+12;V;
141946;MARCA;0;31;314;3;2;3;6;33;33;       ;3,35149E+12;IV;
141955;MARCA;457230;31;141946;22;3;3;6;33;3351488;1007002;3,35149E+12;IV;
141964;LEŞMIR;457231;31;141946;23;3;3;6;33;3351488;3006596;3,35149E+12;V;
141973;MARCA-HUTA;457232;31;141946;23;3;3;6;33;3351488;3007003;3,35149E+12;V;
141982;PORŢ;457233;31;141946;23;3;3;6;33;3351488;3009390;3,35149E+12;V;
141991;ŞUMAL;457234;31;141946;23;3;3;6;33;3351488;3011717;3,35149E+12;V;
142006;MAERIŞTE;0;31;314;3;2;3;6;33;33;       ;3,35151E+12;IV;
142015;MAERIŞTE;457235;31;142006;22;3;3;6;33;3351506;1007079;3,35151E+12;IV;
142024;CRIŞTELEC;457236;31;142006;23;3;3;6;33;3351506;3003600;3,35151E+12;V;
142033;DOH;457237;31;142006;23;3;3;6;33;3351506;3004164;3,35151E+12;V;
142042;GIURTELECU ŞIMLEULUI;457238;31;142006;23;3;3;6;33;3351506;3005311;3,35151E+12;V;
142051;MALADIA;457239;31;142006;23;3;3;6;33;3351506;3007134;3,35151E+12;V;
142060;UILEACU ŞIMLEULUI;457241;31;142006;23;3;3;6;33;3351506;3012442;3,35151E+12;V;
142079;MESEŞENII DE JOS;0;31;314;3;2;3;6;33;33;       ;3,35156E+12;IV;
142088;MESEŞENII DE JOS;457245;31;142079;22;3;3;6;33;3351563;1007382;3,35156E+12;IV;
142097;AGHIREŞ;457246;31;142079;23;3;3;6;33;3351563;3000059;3,35156E+12;V;
142104;FETINDIA;457247;31;142079;23;3;3;6;33;3351563;3004708;3,35156E+12;V;
142113;MESEŞENII DE SUS;457248;31;142079;23;3;3;6;33;3351563;3007383;3,35156E+12;V;
142122;MIRŞID;0;31;314;3;2;3;6;33;33;       ;3,35161E+12;IV;
142131;MIRŞID;457250;31;142122;22;3;3;6;33;3351608;1007570;3,35161E+12;IV;
142140;FIRMINIŞ;457251;31;142122;23;3;3;6;33;3351608;3004760;3,35161E+12;V;
142159;MOIGRAD-POROLISSUM;457252;31;142122;23;3;3;6;33;3351608;3007655;3,35161E+12;V;
142168;POPENI;457253;31;142122;23;3;3;6;33;3351608;3009335;3,35161E+12;V;
142177;NAPRADEA;0;31;314;3;2;3;6;33;33;       ;3,35179E+12;IV;
142186;NAPRADEA;457255;31;142177;22;3;3;6;33;3351786;1007890;3,35179E+12;IV;
142195;CHEUD;457256;31;142177;23;3;3;6;33;3351786;3002610;3,35179E+12;V;
142202;SOMEŞ-GURUSLAU;457257;31;142177;23;3;3;6;33;3351786;3011113;3,35179E+12;V;
142211;TRANIŞ;457258;31;142177;23;3;3;6;33;3351786;3012190;3,35179E+12;V;
142220;VADURELE;457259;31;142177;23;3;3;6;33;3351786;3013085;3,35179E+12;V;
142239;NUŞFALAU;0;31;314;3;2;3;6;33;33;       ;3,35182E+12;IV;
142248;NUŞFALAU;457260;31;142239;22;3;3;6;33;3351822;1008104;3,35182E+12;IV;
142257;BILGHEZ;457261;31;142239;23;3;3;6;33;3351822;3001087;3,35182E+12;V;
142284;PERICEI;0;31;314;3;2;3;6;33;33;       ;3,35215E+12;IV;
142293;PERICEI;457265;31;142284;22;3;3;6;33;3352150;1008696;3,35215E+12;IV;
142300;BADACIN;457266;31;142284;23;3;3;6;33;3352150;3000562;3,35215E+12;V;
142319;PERICEIU MIC;457267;31;142284;23;3;3;6;33;3352150;3008697;3,35215E+12;V;
142328;SICI;457268;31;142284;23;3;3;6;33;3352150;3010887;3,35215E+12;V;
142337;PLOPIŞ;0;31;314;3;2;3;6;33;33;       ;3,35221E+12;IV;
142346;PLOPIŞ;457270;31;142337;22;3;3;6;33;3352206;1009022;3,35221E+12;IV;
142355;FAGETU;457271;31;142337;23;3;3;6;33;3352206;3004560;3,35221E+12;V;
142364;IAZ;457272;31;142337;23;3;3;6;33;3352206;3006026;3,35221E+12;V;
142373;POIANA BLENCHII;0;31;314;3;2;3;6;33;33;       ;3,35223E+12;IV;
142382;POIANA BLENCHII;457275;31;142373;22;3;3;6;33;3352232;1009196;3,35223E+12;IV;
142391;FALCUŞA;457276;31;142373;23;3;3;6;33;3352232;3004577;3,35223E+12;V;
142408;GOSTILA;457277;31;142373;23;3;3;6;33;3352232;3005441;3,35223E+12;V;
142417;MAGURA;457278;31;142373;23;3;3;6;33;3352232;3007090;3,35223E+12;V;
142426;ROMÂNAŞI;0;31;314;3;2;3;6;33;33;       ;3,3524E+12;IV;
142435;ROMÂNAŞI;457280;31;142426;22;3;3;6;33;3352399;1010028;3,3524E+12;IV;
142444;CHICHIŞA;457281;31;142426;23;3;3;6;33;3352399;3002621;3,3524E+12;V;
142453;CIUMARNA;457282;31;142426;23;3;3;6;33;3352399;3002905;3,3524E+12;V;
142462;PAUŞA;457283;31;142426;23;3;3;6;33;3352399;3008612;3,3524E+12;V;
142471;POARTA SALAJULUI;457284;31;142426;23;3;3;6;33;3352399;3009058;3,3524E+12;V;
142480;ROMITA;457286;31;142426;23;3;3;6;33;3352399;3010043;3,3524E+12;V;
142499;RUS;0;31;314;3;2;3;6;33;33;       ;3,35243E+12;IV;
142505;RUS;457290;31;142499;22;3;3;6;33;3352430;1010185;3,35243E+12;IV;
142514;BUZAŞ;457291;31;142499;23;3;3;6;33;3352430;3001976;3,35243E+12;V;
142523;FÎNTÎNELE-RUS;457292;31;142499;23;3;3;6;33;3352430;3004653;3,35243E+12;V;
142550;SALAŢIG;0;31;314;3;2;3;6;33;33;       ;3,35249E+12;IV;
142569;SALAŢIG;457295;31;142550;22;3;3;6;33;3352485;1010423;3,35249E+12;IV;
142578;BULGARI;457296;31;142550;23;3;3;6;33;3352485;3001866;3,35249E+12;V;
142587;DEJA;457297;31;142550;23;3;3;6;33;3352485;3003984;3,35249E+12;V;
142596;MINEU;457298;31;142550;23;3;3;6;33;3352485;3007526;3,35249E+12;V;
142603;NOŢIG;457299;31;142550;23;3;3;6;33;3352485;3008078;3,35249E+12;V;
142612;SÎG;0;31;314;3;2;3;6;33;33;       ;3,35258E+12;IV;
142621;SÎG;457300;31;142612;22;3;3;6;33;3352581;1010557;3,35258E+12;IV;
142630;FIZEŞ;457301;31;142612;23;3;3;6;33;3352581;3004770;3,35258E+12;V;
142649;MAL;457302;31;142612;23;3;3;6;33;3352581;3006949;3,35258E+12;V;
142658;SÎRBI;457303;31;142612;23;3;3;6;33;3352581;3010668;3,35258E+12;V;
142667;TUSA;457304;31;142612;23;3;3;6;33;3352581;3012314;3,35258E+12;V;
142676;SÎNMIHAIU ALMAŞULUI;0;31;314;3;2;3;6;33;33;       ;3,35259E+12;IV;
142685;SÎNMIHAIU ALMAŞULUI;457305;31;142676;22;3;3;6;33;3352591;1010616;3,35259E+12;IV;
142694;BERCEA;457306;31;142676;23;3;3;6;33;3352591;3000974;3,35259E+12;V;
142701;SÎNTA MARIA;457307;31;142676;23;3;3;6;33;3352591;3010643;3,35259E+12;V;
142710;SOMEŞ-ODORHEI;0;31;314;3;2;3;6;33;33;       ;3,35263E+12;IV;
142729;SOMEŞ-ODORHEI;457310;31;142710;22;3;3;6;33;3352633;1011114;3,35263E+12;IV;
142738;BÎRSA;457311;31;142710;23;3;3;6;33;3352633;3000851;3,35263E+12;V;
142747;DOMNIN;457312;31;142710;23;3;3;6;33;3352633;3004190;3,35263E+12;V;
142756;INAU;457313;31;142710;23;3;3;6;33;3352633;3006142;3,35263E+12;V;
142765;ŞOIMUŞ;457314;31;142710;23;3;3;6;33;3352633;3011630;3,35263E+12;V;
142774;SURDUC;0;31;314;3;2;3;6;33;33;       ;3,3527E+12;IV;
142783;SURDUC;457315;31;142774;22;3;3;6;33;3352698;1011430;3,3527E+12;IV;
142792;BRÎGLEZ;457316;31;142774;23;3;3;6;33;3352698;3001612;3,3527E+12;V;
142809;CRISTOLŢEL;457317;31;142774;23;3;3;6;33;3352698;3003583;3,3527E+12;V;
142818;SOLONA;457318;31;142774;23;3;3;6;33;3352698;3011107;3,3527E+12;V;
142827;TEŞTIOARA;457319;31;142774;23;3;3;6;33;3352698;3011998;3,3527E+12;V;
142836;TIHAU;457321;31;142774;23;3;3;6;33;3352698;3012024;3,3527E+12;V;
142845;TURBUŢA;457322;31;142774;23;3;3;6;33;3352698;3012285;3,3527E+12;V;
142854;ŞAMŞUD;0;31;314;3;2;3;6;33;33;       ;3,35271E+12;IV;
142863;ŞAMŞUD;457325;31;142854;22;3;3;6;33;3352706;1011466;3,35271E+12;IV;
142872;VALEA POMILOR;457326;31;142854;23;3;3;6;33;3352706;3012911;3,35271E+12;V;
142881;ŞARMAŞAG;0;31;314;3;2;3;6;33;33;       ;3,35271E+12;IV;
142890;ŞARMAŞAG;457330;31;142881;22;3;3;6;33;3352710;1011487;3,35271E+12;IV;
142907;ILIŞUA;457331;31;142881;23;3;3;6;33;3352710;3006129;3,35271E+12;V;
142916;LOMPIRT;457332;31;142881;23;3;3;6;33;3352710;3006718;3,35271E+12;V;
142925;MOIAD;457333;31;142881;23;3;3;6;33;3352710;3007652;3,35271E+12;V;
142934;POIANA MAGURA;457334;31;142881;23;3;3;6;33;3352710;3009222;3,35271E+12;V;
142943;ŢARMURE;457336;31;142881;23;3;3;6;33;3352710;3012338;3,35271E+12;V;
179695;ŞIMIŞNA;0;31;314;3;2;3;6;33;33;;3,35274E+12;;0
142541;ŞIMIŞNA;457294;31;179695;22;3;3;6;33;3352736;3011570;3,35274E+12;V;
142532;HAŞMAŞ;457293;31;179695;23;3;3;6;33;3352736;3005751;3,35274E+12;V;
179631;TREZNEA;0;31;314;3;2;3;6;33;33;       ;3,35289E+12;IV;
139973;TREZNEA;457340;31;179631;22;3;3;6;33;3352886;1012217;3,35289E+12;IV;
139955;BOZNA;457341;31;179631;23;3;3;6;33;3352886;3001489;3,35289E+12;V;
142952;VALCAU DE JOS;0;31;314;3;2;3;6;33;33;       ;3,35298E+12;IV;
142961;VALCAU DE JOS;457345;31;142952;22;3;3;6;33;3352978;1012634;3,35298E+12;IV;
142970;LAZURI;457346;31;142952;23;3;3;6;33;3352978;3006475;3,35298E+12;V;
142989;PREOTEASA;457347;31;142952;23;3;3;6;33;3352978;3009488;3,35298E+12;V;
142998;RATOVEI;457348;31;142952;23;3;3;6;33;3352978;3009716;3,35298E+12;V;
143003;SUB CETATE;457349;31;142952;23;3;3;6;33;3352978;3011371;3,35298E+12;V;
143012;VALCAU DE SUS;457351;31;142952;23;3;3;6;33;3352978;3012635;3,35298E+12;V;
143021;VÎRŞOLŢ;0;31;314;3;2;3;6;33;33;       ;3,3531E+12;IV;
143030;VÎRŞOLŢ;457355;31;143021;22;3;3;6;33;3353104;1013256;3,3531E+12;IV;
143049;RECEA;457356;31;143021;23;3;3;6;33;3353104;3009892;3,3531E+12;V;
143058;RECEA MICA;457357;31;143021;23;3;3;6;33;3353104;3009906;3,3531E+12;V;
143067;ZALHA;0;31;314;3;2;3;6;33;33;       ;3,35316E+12;IV;
143076;ZALHA;457360;31;143067;22;3;3;6;33;3353158;1013602;3,35316E+12;IV;
143085;CEACA;457361;31;143067;23;3;3;6;33;3353158;3002423;3,35316E+12;V;
143094;CIURENI;457362;31;143067;23;3;3;6;33;3353158;3002931;3,35316E+12;V;
143101;VALEA CIURENILOR;457363;31;143067;23;3;3;6;33;3353158;3012710;3,35316E+12;V;
143110;VALEA HRANEI;457364;31;143067;23;3;3;6;33;3353158;3012761;3,35316E+12;V;
143129;VALEA LUNGA;457366;31;143067;23;3;3;6;33;3353158;3012799;3,35316E+12;V;
143138;VÎRTEŞCA;457367;31;143067;23;3;3;6;33;3353158;3013260;3,35316E+12;V;
143147;ZIMBOR;0;31;314;3;2;3;6;33;33;       ;3,35318E+12;IV;
143156;ZIMBOR;457370;31;143147;22;3;3;6;33;3353177;1013692;3,35318E+12;IV;
143165;CHENDREMAL;457371;31;143147;23;3;3;6;33;3353177;3002583;3,35318E+12;V;
143174;DOLU;457372;31;143147;23;3;3;6;33;3353177;3004181;3,35318E+12;V;
143192;SÎNCRAIU ALMAŞULUI;457373;31;143147;23;3;3;6;33;3353177;3010579;3,35318E+12;V;
143183;SUTORU;457374;31;143147;23;3;3;6;33;3353177;3011459;3,35318E+12;V;
323;JUDEŢUL SIBIU;0;32;1;40;1;0;7;34;     ;       ;3,4E+12;;
143450;MUNICIPIUL SIBIU;0;32;323;1;2;1;7;34;34;       ;3,41175E+12;II;
143469;SIBIU;0;32;143450;9;3;1;7;34;3411747;1010882;3,41175E+12;II;
143478;PALTINIŞ;550001;32;143450;10;3;1;7;34;3411747;2008539;3,41175E+12;V;
143619;MUNICIPIUL MEDIAŞ;0;32;323;4;2;1;7;34;34;       ;3,42172E+12;II;
143628;MEDIAŞ;0;32;143619;9;3;1;7;34;3421720;1007324;3,42172E+12;II;
143637;IGHIŞU NOU;551001;32;143619;11;3;1;7;34;3421720;3006095;3,42172E+12;V;
143682;ORAŞ AGNITA;0;32;323;2;2;1;7;34;34;       ;3,43187E+12;III;
143691;AGNITA;555100;32;143682;17;3;1;7;34;3431871;1000064;3,43187E+12;III;
143708;COVEŞ;555101;32;143682;18;3;1;7;34;3431871;2003461;3,43187E+12;V;
143717;RUJA;555102;32;143682;18;3;1;7;34;3431871;2010159;3,43187E+12;V;
144054;ORAŞ AVRIG;0;32;323;2;2;1;7;34;34;       ;3,43188E+12;III;
144063;AVRIG;555200;32;144054;17;3;1;7;34;3431877;1000383;3,43188E+12;III;
144072;BRADU;555201;32;144054;19;3;1;7;34;3431877;3001498;3,43188E+12;V;
144081;GLÎMBOACA;555202;32;144054;19;3;1;7;34;3431877;3005320;3,43188E+12;V;
144090;MÎRŞA;555250;32;144054;19;3;1;7;34;3431877;3007311;3,43188E+12;V;
144107;SACADATE;555203;32;144054;19;3;1;7;34;3431877;3010376;3,43188E+12;V;
143735;ORAŞ CISNADIE;0;32;323;2;2;1;7;34;34;       ;3,43192E+12;III;
143744;CISNADIE;555300;32;143735;17;3;1;7;34;3431923;1002864;3,43192E+12;III;
143753;CISNADIOARA;555301;32;143735;18;3;1;7;34;3431923;2002865;3,43192E+12;V;
143771;ORAŞ COPŞA MICA;0;32;323;2;2;1;7;34;34;       ;3,43193E+12;III;
143780;COPŞA MICA;555400;32;143771;17;3;1;7;34;3431927;1003191;3,43193E+12;III;
143806;ORAŞ DUMBRAVENI;0;32;323;2;2;1;7;34;34;       ;3,43194E+12;III;
143815;DUMBRAVENI;555500;32;143806;17;3;1;7;34;3431941;1004421;3,43194E+12;III;
143824;ERNEA;555501;32;143806;18;3;1;7;34;3431941;2004512;3,43194E+12;V;
143833;ŞAROŞ PE TÎRNAVE;555502;32;143806;18;3;1;7;34;3431941;2011478;3,43194E+12;V;
144928;ORAŞ MIERCUREA SIBIULUI;0;32;323;2;2;1;7;34;34;       ;3,43198E+12;IV;
144937;MIERCUREA SIBIULUI;557150;32;144928;17;3;1;7;34;3431976;1007435;3,43198E+12;IV;
144946;APOLDU DE SUS;557151;32;144928;19;3;1;7;34;3431976;3000252;3,43198E+12;V;
144955;DOBÂRCA;557152;32;144928;19;3;1;7;34;3431976;3004093;3,43198E+12;V;
143851;ORAŞ OCNA SIBIULUI;0;32;323;2;2;1;7;34;34;       ;3,43199E+12;III;
143860;OCNA SIBIULUI;555600;32;143851;17;3;1;7;34;3431993;1008161;3,43199E+12;III;
143879;TOPÎRCEA;555601;32;143851;19;3;1;7;34;3431993;3012138;3,43199E+12;V;
145499;ORAŞ SALIŞTE;0;32;323;2;2;1;7;34;34;       ;3,43202E+12;IV;
145505;SALIŞTE;557225;32;145499;17;3;1;7;34;3432021;1010451;3,43202E+12;IV;
145514;ACILIU;557226;32;145499;18;3;1;7;34;3432021;3000018;3,43202E+12;V;
145523;AMNAŞ;557227;32;145499;18;3;1;7;34;3432021;3000200;3,43202E+12;V;
145532;CRINŢ;557228;32;145499;18;3;1;7;34;3432021;3003568;3,43202E+12;V;
145550;FÂNTÂNELE;557229;32;145499;18;3;1;7;34;3432021;3004634;3,43202E+12;V;
145541;GALEŞ;557231;32;145499;18;3;1;7;34;3432021;3004971;3,43202E+12;V;
145569;MAG;557232;32;145499;18;3;1;7;34;3432021;3006932;3,43202E+12;V;
145578;SACEL;557233;32;145499;18;3;1;7;34;3432021;3010387;3,43202E+12;V;
145587;SIBIEL;557234;32;145499;18;3;1;7;34;3432021;3010878;3,43202E+12;V;
145596;VALE;557236;32;145499;18;3;1;7;34;3432021;3012637;3,43202E+12;V;
